LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,LogType,AdditionalInformation,timestamp,input,tokens,Hour,Token_Count
1483,2015-10-18,"18:08:26,537",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 209 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:26.537,"{""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 209 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
1484,2015-10-18,"18:08:27,302",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:27.302,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1485,2015-10-18,"18:08:27,537",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:27.537,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1486,2015-10-18,"18:08:27,537",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 210 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:27.537,"{""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 210 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
1487,2015-10-18,"18:08:28,303",INFO,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)",hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:28.303,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)"", ""EventId"": ""E91"", ""EventTemplate"": ""retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)""}","['re', '##try', '##ing', 'connect', 'to', 'server', ':', '<var>', ':', '<var>', '.', 'already', 'tried', '<var>', 'time', '(', 's', ')', ';', 're', '##try', 'policy', 'is', 're', '##try', '##upt', '##oma', '##xi', '##mum', '##co', '##unt', '##with', '##fixed', '##sle', '##ep', '(', 'max', '##ret', '##ries', '=', '<var>', ',', 'sleep', '##time', '=', '<var>', 'mill', '##ise', '##con', '##ds', ')']",18,51
1488,2015-10-18,"18:08:28,303",ERROR,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,error in contacting rm.,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:28.303,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator"", ""Content"": ""ERROR IN CONTACTING RM."", ""EventId"": ""E38"", ""EventTemplate"": ""error in contacting rm.""}","['error', 'in', 'contact', '##ing', 'rm', '.']",18,6
1489,2015-10-18,"18:08:28,537",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:28.537,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1490,2015-10-18,"18:08:28,537",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 211 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:28.537,"{""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 211 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
1491,2015-10-18,"18:08:29,303",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:29.303,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1492,2015-10-18,"18:08:29,537",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:29.537,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1493,2015-10-18,"18:08:29,537",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 212 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:29.537,"{""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 212 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
1494,2015-10-18,"18:08:30,303",INFO,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)",hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:30.303,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)"", ""EventId"": ""E91"", ""EventTemplate"": ""retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)""}","['re', '##try', '##ing', 'connect', 'to', 'server', ':', '<var>', ':', '<var>', '.', 'already', 'tried', '<var>', 'time', '(', 's', ')', ';', 're', '##try', 'policy', 'is', 're', '##try', '##upt', '##oma', '##xi', '##mum', '##co', '##unt', '##with', '##fixed', '##sle', '##ep', '(', 'max', '##ret', '##ries', '=', '<var>', ',', 'sleep', '##time', '=', '<var>', 'mill', '##ise', '##con', '##ds', ')']",18,51
1495,2015-10-18,"18:08:30,303",ERROR,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,error in contacting rm.,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:30.303,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator"", ""Content"": ""ERROR IN CONTACTING RM."", ""EventId"": ""E38"", ""EventTemplate"": ""error in contacting rm.""}","['error', 'in', 'contact', '##ing', 'rm', '.']",18,6
1496,2015-10-18,"18:08:30,537",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:30.537,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1497,2015-10-18,"18:08:30,537",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 213 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:30.537,"{""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 213 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
1498,2015-10-18,"18:08:31,334",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:31.334,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1499,2015-10-18,"18:08:31,537",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:31.537,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1500,2015-10-18,"18:08:31,537",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 214 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:31.537,"{""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 214 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
1501,2015-10-18,"18:08:32,334",INFO,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)",hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:32.334,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)"", ""EventId"": ""E91"", ""EventTemplate"": ""retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)""}","['re', '##try', '##ing', 'connect', 'to', 'server', ':', '<var>', ':', '<var>', '.', 'already', 'tried', '<var>', 'time', '(', 's', ')', ';', 're', '##try', 'policy', 'is', 're', '##try', '##upt', '##oma', '##xi', '##mum', '##co', '##unt', '##with', '##fixed', '##sle', '##ep', '(', 'max', '##ret', '##ries', '=', '<var>', ',', 'sleep', '##time', '=', '<var>', 'mill', '##ise', '##con', '##ds', ')']",18,51
1502,2015-10-18,"18:08:32,334",ERROR,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,error in contacting rm.,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:32.334,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator"", ""Content"": ""ERROR IN CONTACTING RM."", ""EventId"": ""E38"", ""EventTemplate"": ""error in contacting rm.""}","['error', 'in', 'contact', '##ing', 'rm', '.']",18,6
1503,2015-10-18,"18:08:32,537",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:32.537,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1504,2015-10-18,"18:08:32,537",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 215 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:32.537,"{""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 215 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
1505,2015-10-18,"18:08:33,334",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:33.334,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1506,2015-10-18,"18:08:33,537",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:33.537,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1507,2015-10-18,"18:08:33,537",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 216 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:33.537,"{""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 216 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
1508,2015-10-18,"18:08:34,334",INFO,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)",hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:34.334,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)"", ""EventId"": ""E91"", ""EventTemplate"": ""retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)""}","['re', '##try', '##ing', 'connect', 'to', 'server', ':', '<var>', ':', '<var>', '.', 'already', 'tried', '<var>', 'time', '(', 's', ')', ';', 're', '##try', 'policy', 'is', 're', '##try', '##upt', '##oma', '##xi', '##mum', '##co', '##unt', '##with', '##fixed', '##sle', '##ep', '(', 'max', '##ret', '##ries', '=', '<var>', ',', 'sleep', '##time', '=', '<var>', 'mill', '##ise', '##con', '##ds', ')']",18,51
1509,2015-10-18,"18:08:34,334",ERROR,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,error in contacting rm.,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:34.334,"{""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator"", ""Content"": ""ERROR IN CONTACTING RM."", ""EventId"": ""E38"", ""EventTemplate"": ""error in contacting rm.""}","['error', 'in', 'contact', '##ing', 'rm', '.']",18,6
1510,2015-10-18,"18:08:34,537",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:34.537,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1511,2015-10-18,"18:08:34,537",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 217 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:34.537,"{""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 217 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
1512,2015-10-18,"18:08:35,334",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:08:35.334,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1513,2015-10-18,"18:08:35,537",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:35.537,"{""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
1514,2015-10-18,"18:08:35,537",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 218 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:08:35.537,"{""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 218 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
